date,revenue,cogs,gross_profit,gross_margin_pct,day_of_week,is_weekend,month,day_of_year,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,revenue_ma7,revenue_ma30
2013-02-22,3535377.38,2908690.59,626686.79,17.73,4,0,2,53,15750.0,12758.0,61771.0,0.00439,239.1,organic_search,3700805.89,3436580.3
2013-02-23,4286140.45,3439856.85,846283.6,19.74,5,1,2,54,14540.0,11603.0,61974.0,0.00358,189.1,organic_search,3835981.7,3495354.16
2013-02-24,5419232.89,4431878.1,987354.79,18.22,6,1,2,55,13758.0,9915.0,63623.0,0.00527,147.8,organic_search,4119648.17,3581892.5
2013-02-25,9128225.25,7430696.94,1697528.31,18.6,0,0,2,56,13676.0,10852.0,72244.0,0.00518,177.9,paid_search,4784650.2,3809090.32
2013-02-26,6762535.71,5653323.87,1109211.84,16.4,1,0,2,57,15824.0,11642.0,60025.0,0.00333,169.9,social_media,5133826.56,3907212.13
2013-02-27,5716765.68,4880975.48,835790.2,14.62,2,0,2,58,15908.0,11989.0,72791.0,0.00323,290.3,direct,5465868.65,3930813.89
2013-02-28,4367566.41,3573846.75,793719.66,18.17,3,0,2,59,15284.0,11512.0,56308.0,0.00441,286.2,email_campaign,5602263.4,3915270.43
2013-03-01,2693901.21,2256905.73,436995.48,16.22,4,0,3,60,20573.0,15216.0,82066.0,0.0047,125.7,organic_search,5482052.51,3861857.29
2013-03-02,279813.94,236576.31,43237.63,15.45,5,1,3,61,18275.0,14004.0,64834.0,0.00437,161.4,organic_search,4909720.16,3758561.77
2013-03-03,1959484.08,1505793.8,453690.28,23.15,6,1,3,62,19075.0,15498.0,69465.0,0.00346,286.8,paid_search,4415470.33,3688085.31
2013-03-04,1412869.43,1130489.5,282379.93,19.99,0,0,3,63,21760.0,16400.0,112923.0,0.00459,204.5,organic_search,3313276.64,3656781.96
2013-03-05,2440470.72,1954056.55,486414.17,19.93,1,0,3,64,21169.0,15161.0,90533.0,0.00389,283.0,paid_search,2695838.78,3646690.16
2013-03-06,3247761.18,2622451.1,625310.08,19.25,2,0,3,65,19422.0,13780.0,66932.0,0.00558,143.8,paid_search,2343123.85,3634979.4
2013-03-07,4017685.67,3191424.08,826261.59,20.57,3,0,3,66,20205.0,14897.0,74215.0,0.00534,308.2,referral,2293140.89,3641262.71
2013-03-08,3622255.55,2838056.23,784199.32,21.65,4,0,3,67,21327.0,17243.0,72483.0,0.00557,127.9,paid_search,2425762.94,3684902.2
2013-03-09,3263371.09,2560913.71,702457.38,21.53,5,1,3,68,20046.0,15758.0,91235.0,0.00377,314.3,referral,2851985.39,3699038.03
2013-03-10,3510986.19,2877727.07,633259.12,18.04,6,1,3,69,19505.0,15320.0,104073.0,0.00354,185.0,organic_search,3073628.55,3727798.85
2013-03-11,3242639.13,2568418.97,674220.16,20.79,0,0,3,70,21480.0,15406.0,115544.0,0.00419,296.4,direct,3335024.22,3737300.58
2013-03-12,3660190.99,2853606.73,806584.26,22.04,1,0,3,71,16857.0,13571.0,82314.0,0.00395,179.0,referral,3509269.97,3746607.42
2013-03-13,4335373.37,3463021.54,872351.83,20.12,2,0,3,72,23166.0,18652.0,76524.0,0.00413,287.0,organic_search,3664643.14,3751476.02
2013-03-14,6692797.3,5359353.2,1333444.1,19.92,3,0,3,73,18997.0,14391.0,77150.0,0.0056,129.7,paid_search,4046801.95,3842326.08
2013-03-15,5330057.69,4206775.58,1123282.11,21.07,4,0,3,74,20137.0,15797.0,106673.0,0.00347,171.3,referral,4290773.68,3914767.59
2013-03-16,3591734.21,2762570.88,829163.33,23.09,5,1,3,75,20761.0,16647.0,90756.0,0.00464,254.5,paid_search,4337682.7,3924937.99
2013-03-17,4401297.64,3565497.63,835800.01,18.99,6,1,3,76,17101.0,12496.0,79841.0,0.00344,161.6,paid_search,4464870.05,3976293.23
2013-03-18,4567013.37,3743618.37,823395.0,18.03,0,0,3,77,22860.0,18012.0,120159.0,0.00396,174.6,social_media,4654066.37,4017196.69
2013-03-19,4645433.62,3929520.42,715913.2,15.41,1,0,3,78,17631.0,14247.0,85400.0,0.00525,214.5,direct,4794815.31,4057592.22
2013-03-20,4992105.19,4308112.41,683992.78,13.7,2,0,3,79,21762.0,16804.0,116234.0,0.00568,202.2,social_media,4888634.15,4074888.69
2013-03-21,7355693.45,6496769.78,858923.67,11.68,3,0,3,80,22061.0,17031.0,119803.0,0.00578,171.4,organic_search,4983333.6,4176135.1
2013-03-22,6603332.26,6021167.98,582164.28,8.82,4,0,3,81,20729.0,16912.0,71130.0,0.00372,195.9,paid_search,5165229.96,4283163.81
2013-03-23,6009508.61,5393148.03,616360.58,10.26,5,1,3,82,21609.0,15589.0,92824.0,0.00402,223.6,social_media,5510626.31,4369720.66
2013-03-24,5088153.2,4610104.28,478048.92,9.4,6,1,3,83,20504.0,16771.0,96571.0,0.00439,234.1,organic_search,5608748.53,4421479.85
2013-03-25,4694308.82,4169990.65,524318.17,11.17,0,0,3,84,16659.0,12105.0,60697.0,0.00368,189.0,organic_search,5626933.59,4435085.46
2013-03-26,5731432.22,5192620.7,538811.52,9.4,1,0,3,85,20555.0,16341.0,109308.0,0.00577,242.7,social_media,5782076.25,4445492.11
2013-03-27,6872130.59,6081507.57,790623.02,11.5,2,0,3,86,16879.0,12285.0,56985.0,0.00543,115.8,paid_search,6050651.31,4370288.95
2013-03-28,8099154.93,7239463.63,859691.3,10.61,3,0,3,87,18569.0,14393.0,98414.0,0.00334,221.0,paid_search,6156860.09,4414842.92
2013-03-29,8381683.44,7644413.84,737269.6,8.8,4,0,3,88,19856.0,14231.0,93944.0,0.00555,218.4,social_media,6410910.26,4503673.52
2013-03-30,11636994.38,10600188.31,1036806.07,8.91,5,1,3,89,21034.0,15942.0,82344.0,0.00472,169.5,social_media,7214836.8,4745987.78
2013-03-31,9455023.8,8513517.85,941505.95,9.96,6,1,3,90,21610.0,16402.0,74076.0,0.00408,188.6,organic_search,7838675.45,4971358.54
2013-04-01,10313848.23,9188774.52,1125073.71,10.91,0,0,4,91,24812.0,17641.0,117628.0,0.00551,178.5,social_media,8641466.8,5305826.34
2013-04-02,8250013.05,7374699.1,875313.95,10.61,1,0,4,92,26607.0,19633.0,99501.0,0.00523,246.4,organic_search,9001264.06,5515510.64
2013-04-03,8740749.51,7769943.74,970805.77,11.11,2,0,4,93,26624.0,19598.0,107204.0,0.00518,275.2,organic_search,9268209.62,5759773.31
2013-04-04,4270660.8,3779960.51,490700.29,11.49,3,0,4,94,21608.0,16833.0,111095.0,0.00536,192.1,social_media,8721281.89,5820779.65
2013-04-05,3073716.42,2637291.44,436424.98,14.2,4,0,4,95,32435.0,24802.0,158360.0,0.00421,269.6,organic_search,7963000.88,5814978.16
2013-04-06,3663196.56,3221790.63,441405.93,12.05,5,1,4,96,32500.0,24533.0,108393.0,0.00473,156.1,social_media,6823886.91,5803161.85
2013-04-07,2924734.26,2598895.09,325839.17,11.14,6,1,4,97,27260.0,21972.0,126098.0,0.00463,109.8,paid_search,5890988.4,5779911.14
2013-04-08,4670874.28,4351446.44,319427.84,6.84,0,0,4,98,30848.0,21771.0,155647.0,0.00484,119.5,social_media,5084849.27,5826827.92
2013-04-09,4293257.18,3845242.09,448015.09,10.44,1,0,4,99,25156.0,17669.0,137296.0,0.0034,312.2,organic_search,4519598.43,5852903.62
2013-04-10,6011834.78,5327749.04,684085.74,11.38,2,0,4,100,29194.0,23157.0,116383.0,0.00481,293.9,social_media,4129753.47,5945210.14
2013-04-11,4244755.76,3794688.65,450067.11,10.6,3,0,4,101,29054.0,21204.0,96574.0,0.00493,251.0,organic_search,4126052.75,5964695.63
2013-04-12,4282161.81,3850989.97,431171.84,10.07,4,0,4,102,24892.0,19582.0,95949.0,0.00454,168.3,direct,4298687.8,5962921.91
2013-04-13,5214391.75,4691901.42,522490.33,10.02,5,1,4,103,27517.0,21818.0,149988.0,0.00399,156.1,paid_search,4520287.12,5913641.73
2013-04-14,4506492.03,3873550.82,632941.21,14.05,6,1,4,104,23814.0,16876.0,78359.0,0.00341,252.7,referral,4746252.51,5886189.54
2013-04-15,5167610.5,4514315.72,653294.78,12.64,0,0,4,105,30902.0,22373.0,159594.0,0.0049,197.6,organic_search,4817214.83,5938718.75
2013-04-16,5887221.88,4755791.57,1131430.31,19.22,1,0,4,106,27551.0,21877.0,99161.0,0.00504,239.0,email_campaign,5044924.07,5988249.56
2013-04-17,8104639.53,6617328.78,1487310.75,18.35,2,0,4,107,29585.0,21004.0,94904.0,0.00452,105.9,social_media,5343896.18,6106170.43
2013-04-18,6536742.64,5253454.75,1283287.89,19.63,3,0,4,108,24098.0,19494.0,113622.0,0.0055,206.2,paid_search,5671322.88,6169214.06
2013-04-19,5871312.85,4657092.08,1214220.77,20.68,4,0,4,109,27256.0,21981.0,90395.0,0.00392,109.1,paid_search,5898344.45,6198520.98
2013-04-20,6012115.71,4722140.67,1289975.04,21.46,5,1,4,110,21636.0,15934.0,90602.0,0.00495,204.7,referral,6012305.02,6153735.06
2013-04-21,6323547.99,5021941.78,1301606.21,20.58,6,1,4,111,24267.0,19025.0,133036.0,0.00363,309.0,email_campaign,6271884.44,6144408.92
2013-04-22,7292352.56,5866886.82,1425465.74,19.55,0,0,4,112,28085.0,22427.0,141532.0,0.00488,302.2,email_campaign,6575419.02,6187170.38
2013-04-23,8757473.08,6907927.03,1849546.05,21.12,1,0,4,113,27068.0,19210.0,88898.0,0.00466,227.3,paid_search,6985454.91,6309481.04
2013-04-24,9358565.61,7286897.36,2071668.25,22.14,2,0,4,114,33819.0,25856.0,134590.0,0.00461,110.1,organic_search,7164587.21,6464956.27
2013-04-25,9127283.0,7206948.14,1920334.86,21.04,3,0,4,115,25153.0,20499.0,119550.0,0.00575,207.3,direct,7534664.4,6578151.3
2013-04-26,6156392.84,4860244.05,1296148.79,21.05,4,0,4,116,25454.0,18300.0,131458.0,0.00556,204.8,social_media,7575390.11,6554293.37
2013-04-27,6420235.09,5103697.51,1316537.58,20.51,5,1,4,117,23854.0,17383.0,104436.0,0.00467,203.7,email_campaign,7633692.88,6498329.38
2013-04-28,9099343.31,7234100.22,1865243.09,20.5,6,1,4,118,26593.0,20990.0,92764.0,0.00388,199.8,organic_search,8030235.07,6522251.37
2013-04-29,13160942.22,10423989.71,2736952.51,20.8,0,0,4,119,30100.0,21412.0,127202.0,0.00508,142.8,direct,8868605.02,6573049.63
2013-04-30,11190466.86,8842281.65,2348185.21,20.98,1,0,4,120,26638.0,20421.0,114824.0,0.00385,250.7,referral,9216175.56,6630897.74
2013-05-01,13051232.31,10395426.51,2655805.8,20.35,2,0,5,121,25484.0,20167.0,121645.0,0.00389,319.7,direct,9743699.38,6722143.87
2013-05-02,11179665.29,8989067.99,2190597.3,19.59,3,0,5,122,27523.0,21551.0,148318.0,0.00521,270.6,paid_search,10036896.85,6819798.95
2013-05-03,8173550.12,6507576.59,1665973.53,20.38,4,0,5,123,27201.0,20147.0,109468.0,0.00408,186.8,email_campaign,10325062.17,6800892.3
2013-05-04,3225175.57,2586608.79,638566.78,19.8,5,1,5,124,26616.0,18955.0,87588.0,0.00566,226.5,organic_search,9868625.1,6766042.79
2013-05-05,3906711.0,3268319.42,638391.58,16.34,6,1,5,125,26820.0,19885.0,116224.0,0.00383,209.1,email_campaign,9126820.48,6793809.28
2013-05-06,4311626.38,3384442.35,927184.03,21.5,0,0,5,126,24933.0,19563.0,109347.0,0.00459,111.7,social_media,7862632.5,6815423.61
2013-05-07,3763332.37,3079887.85,683444.52,18.16,1,0,5,127,28589.0,21318.0,147402.0,0.00555,197.7,organic_search,6801613.29,6843376.88
2013-05-08,5458168.5,4267785.48,1190383.02,21.81,2,0,5,128,28654.0,20921.0,130897.0,0.00408,302.5,organic_search,5716889.89,6869620.02
2013-05-09,5815611.07,4647084.74,1168526.33,20.09,3,0,5,129,26771.0,19690.0,142781.0,0.00509,182.8,paid_search,4950596.43,6920365.15
2013-05-10,4248246.45,3392369.6,855876.85,20.15,4,0,5,130,26830.0,19447.0,124787.0,0.00391,153.5,organic_search,4389838.76,6861578.87
2013-05-11,4388803.6,3347274.34,1041529.26,23.73,5,1,5,131,28668.0,21307.0,137833.0,0.00495,215.2,paid_search,4556071.34,6866380.46
2013-05-12,4298069.68,3423974.02,874095.66,20.34,6,1,5,132,27438.0,22374.0,128020.0,0.00428,301.0,social_media,4611979.72,6866910.73
2013-05-13,4663488.62,3677688.54,985800.08,21.14,0,0,5,133,26357.0,19629.0,90559.0,0.00574,131.4,paid_search,4662245.76,6848547.29
2013-05-14,5622176.45,4515976.68,1106199.77,19.68,1,0,5,134,26056.0,20140.0,115695.0,0.00322,116.0,social_media,4927794.91,6885736.77
2013-05-15,6416011.44,5136196.06,1279815.38,19.95,2,0,5,135,29084.0,22687.0,146585.0,0.00436,188.5,direct,5064629.62,6927350.13
2013-05-16,7727680.05,6101584.58,1626095.47,21.04,3,0,5,136,26638.0,19759.0,113183.0,0.00522,314.0,referral,5337782.33,6988698.74
2013-05-17,6520355.77,5213542.1,1306813.67,20.04,4,0,5,137,24122.0,18498.0,132379.0,0.00353,308.1,organic_search,5662369.37,6935889.28
2013-05-18,5126131.05,4165368.61,960762.44,18.74,5,1,5,138,23202.0,17262.0,103657.0,0.00445,270.5,email_campaign,5767701.87,6888868.89
2013-05-19,5417543.03,4323889.4,1093653.63,20.19,6,1,5,139,25148.0,20307.0,89419.0,0.00518,105.8,social_media,5927626.63,6873743.23
2013-05-20,5837064.06,4872375.63,964688.43,16.53,0,0,5,140,23328.0,18639.0,95417.0,0.00444,116.7,organic_search,6095280.26,6867908.18
2013-05-21,5156527.79,4086850.49,1069677.3,20.74,1,0,5,141,28407.0,22048.0,108703.0,0.00491,277.6,referral,6028759.03,6829007.51
2013-05-22,6977473.78,5617374.39,1360099.39,19.49,2,0,5,142,25706.0,19005.0,88509.0,0.00537,198.2,social_media,6108967.93,6818511.55
2013-05-23,9166919.02,7150676.62,2016242.4,21.99,3,0,5,143,22398.0,17580.0,109248.0,0.00403,121.3,email_campaign,6314573.5,6832159.74
2013-05-24,6670030.19,5242528.96,1427501.23,21.4,4,0,5,144,25714.0,20338.0,120745.0,0.00445,116.7,social_media,6335955.56,6742541.9
2013-05-25,5054594.94,3916382.21,1138212.73,22.52,5,1,5,145,26078.0,21237.0,92476.0,0.00385,141.3,paid_search,6325736.12,6606785.63
2013-05-26,3649585.05,2889501.26,760083.79,20.83,6,1,5,146,29842.0,21470.0,103585.0,0.00491,317.6,organic_search,6073170.69,6523225.37
2013-05-27,4403026.04,3471897.02,931129.02,21.15,0,0,5,147,25522.0,20808.0,123734.0,0.005,267.2,social_media,5868308.12,6455985.07
2013-05-28,6274027.61,4977411.59,1296616.02,20.67,1,0,5,148,25369.0,18149.0,102736.0,0.00391,253.4,paid_search,6027950.95,6361807.88
2013-05-29,7359639.59,5841803.19,1517836.4,20.62,2,0,5,149,23853.0,18613.0,85854.0,0.00337,120.5,referral,6082546.06,6168431.12
2013-05-30,12828293.48,10036927.65,2791365.83,21.76,3,0,5,150,27287.0,20624.0,123833.0,0.00446,173.2,organic_search,6605599.56,6223025.34
2013-05-31,13809349.18,11231361.14,2577988.04,18.67,4,0,5,151,26902.0,19521.0,103623.0,0.00321,257.9,social_media,7625502.27,6248295.91
2013-06-01,13162597.88,10314262.16,2848335.72,21.64,5,1,6,152,25458.0,18115.0,131842.0,0.00372,186.4,organic_search,8783788.4,6314393.66
2013-06-02,12079925.72,9610953.04,2468972.68,20.44,6,1,6,153,23735.0,17119.0,76080.0,0.00346,260.9,organic_search,9988122.79,6444606.18
2013-06-03,9411997.25,7525850.2,1886147.05,20.04,0,0,6,154,25536.0,19209.0,97821.0,0.00537,174.4,direct,10703690.1,6650833.57
2013-06-04,5397308.75,4297393.33,1099915.42,20.38,1,0,6,155,27334.0,19831.0,110854.0,0.00401,310.6,organic_search,10578444.55,6700520.16
2013-06-05,6860958.96,5505167.85,1355791.11,19.76,2,0,6,156,28445.0,21988.0,137505.0,0.0039,209.5,social_media,10507204.46,6785497.91
2013-06-06,5692902.11,4632206.37,1060695.74,18.63,3,0,6,157,26397.0,18897.0,125873.0,0.00512,154.8,social_media,9487862.84,6849816.9
2013-06-07,3843507.28,2986865.05,856642.23,22.29,4,0,6,158,26823.0,18932.0,134357.0,0.00399,224.4,email_campaign,8064171.14,6795994.86
2013-06-08,3646959.35,2897196.14,749763.21,20.56,5,1,6,159,27553.0,21069.0,147243.0,0.00562,207.9,paid_search,6704794.2,6723706.47
2013-06-09,3880132.51,3070545.08,809587.43,20.86,6,1,6,160,24891.0,19205.0,125165.0,0.00507,280.4,social_media,5533395.17,6711436.01
2013-06-10,4476887.83,3582347.82,894540.01,19.98,0,0,6,161,28861.0,23567.0,100856.0,0.00478,231.8,organic_search,4828379.54,6714372.15
2013-06-11,5003847.86,3903592.44,1100255.42,21.99,1,0,6,162,23368.0,17790.0,126304.0,0.00561,172.9,organic_search,4772170.84,6737898.09
2013-06-12,7209020.15,5796177.46,1412842.69,19.6,2,0,6,163,25933.0,21079.0,127206.0,0.00527,116.5,paid_search,4821893.87,6822749.14
2013-06-13,6845836.24,5559998.61,1285837.63,18.78,3,0,6,164,27752.0,19777.0,151236.0,0.00347,106.4,organic_search,4986598.75,6863537.8
2013-06-14,4871516.57,3975403.65,896112.92,18.39,4,0,6,165,27755.0,21197.0,126500.0,0.00556,219.8,email_campaign,5133457.22,6812054.64
2013-06-15,5166292.57,4029821.84,1136470.73,22.0,5,1,6,166,26928.0,21083.0,98828.0,0.00495,269.9,organic_search,5350504.82,6726675.05
2013-06-16,5794009.15,4551326.63,1242682.52,21.45,6,1,6,167,26115.0,18984.0,119810.0,0.00417,313.2,paid_search,5623915.77,6702463.5
2013-06-17,5795298.96,4637293.92,1158005.04,19.98,0,0,6,168,28092.0,21312.0,92163.0,0.00378,152.1,organic_search,5812260.21,6724769.1
2013-06-18,6632615.61,5459331.17,1173284.44,17.69,1,0,6,169,25085.0,19903.0,133701.0,0.00478,191.8,social_media,6044941.32,6765271.52
2013-06-19,7437341.02,6031157.35,1406183.67,18.91,2,0,6,170,28632.0,23372.0,112269.0,0.00514,130.0,social_media,6077558.59,6818614.08
2013-06-20,7078652.68,5515676.8,1562975.88,22.08,3,0,6,171,25557.0,20425.0,116849.0,0.00534,122.0,paid_search,6110818.08,6882684.91
2013-06-21,5526354.45,4396745.86,1129608.59,20.44,4,0,6,172,29053.0,21451.0,103139.0,0.00566,139.1,email_campaign,6204366.35,6834314.27
2013-06-22,5117274.96,4111300.17,1005974.79,19.66,5,1,6,173,26367.0,21250.0,113536.0,0.00407,255.4,paid_search,6197363.83,6699326.13
2013-06-23,5844565.63,4855247.11,989318.52,16.93,6,1,6,174,27355.0,21580.0,146783.0,0.00397,253.1,organic_search,6204586.19,6671810.65
2013-06-24,5243774.5,4800223.91,443550.59,8.46,0,0,6,175,26497.0,21120.0,97404.0,0.00364,178.5,paid_search,6125796.98,6678116.63
2013-06-25,6728887.1,6142934.34,585952.76,8.71,1,0,6,176,29694.0,21606.0,125033.0,0.00538,177.8,paid_search,6139550.05,6780760.03
2013-06-26,8817278.13,8290194.65,527083.48,5.98,2,0,6,177,27207.0,20220.0,127226.0,0.00399,190.0,direct,6336683.92,6927901.77
2013-06-27,7748199.74,7462815.86,285383.88,3.68,3,0,6,178,26545.0,20261.0,100022.0,0.00427,186.3,paid_search,6432333.5,6977040.84
2013-06-28,6285354.21,6043485.1,241869.11,3.85,4,0,6,179,23891.0,17776.0,91798.0,0.00447,121.5,social_media,6540762.04,6941231.33
2013-06-29,9546012.78,9167617.84,378394.94,3.96,5,1,6,180,28947.0,21255.0,158795.0,0.00327,305.7,organic_search,7173438.87,6831821.97
2013-06-30,7372318.59,7149429.97,222888.62,3.02,6,1,6,181,26808.0,20585.0,139193.0,0.0058,210.3,organic_search,7391689.29,6617254.28
2013-07-01,6359864.53,6248239.94,111624.59,1.76,0,0,7,182,20717.0,14990.0,103616.0,0.00537,166.5,referral,7551130.73,6390496.51
2013-07-02,7209130.33,6927420.38,281709.95,3.91,1,0,7,183,22158.0,16944.0,96216.0,0.00543,318.6,paid_search,7619736.9,6228136.66
2013-07-03,8038680.63,7869401.17,169279.46,2.11,2,0,7,184,20624.0,16244.0,90498.0,0.00532,317.6,direct,7508508.69,6182359.44
2013-07-04,2521315.44,2408274.98,113040.46,4.48,3,0,7,185,20224.0,15518.0,96547.0,0.00434,133.9,paid_search,6761810.93,6086493.0
2013-07-05,2494107.65,2432073.97,62033.68,2.49,4,0,7,186,22308.0,16026.0,110365.0,0.00435,162.3,paid_search,6220204.28,5940931.29
2013-07-06,2452372.43,2331799.51,120572.92,4.92,5,1,7,187,19852.0,14493.0,104084.0,0.00367,171.3,paid_search,5206827.09,5832913.63
2013-07-07,2958215.01,2950992.63,7222.38,0.24,6,1,7,188,19573.0,15181.0,74366.0,0.00554,219.4,paid_search,4576240.86,5803403.89
2013-07-08,2571901.18,2450996.77,120904.41,4.7,0,0,7,189,18865.0,14238.0,78747.0,0.00327,160.0,organic_search,4035103.24,5767568.61
2013-07-09,4624825.33,4592718.95,32106.38,0.69,1,0,7,190,22779.0,18244.0,96006.0,0.00444,299.1,organic_search,3665916.81,5792391.71
2013-07-10,3855254.64,3797797.81,57456.83,1.49,2,0,7,191,22911.0,17844.0,91089.0,0.00504,214.5,organic_search,3068284.53,5771670.6
2013-07-11,5785320.61,5626075.87,159244.74,2.75,3,0,7,192,22159.0,15665.0,121194.0,0.00486,156.7,email_campaign,3534570.98,5797719.69
2013-07-12,6053300.71,5886949.95,166350.76,2.75,4,0,7,193,21395.0,17049.0,79697.0,0.0046,106.4,referral,4043027.13,5759195.71
2013-07-13,4161301.31,3995435.41,165865.9,3.99,5,1,7,194,20990.0,16293.0,82169.0,0.00342,184.3,social_media,4287159.83,5669711.22
2013-07-14,4482102.22,4419156.67,62945.55,1.4,6,1,7,195,19989.0,14732.0,82309.0,0.00387,208.7,paid_search,4504858.0,5656730.74
2013-07-15,4387240.36,4219310.04,167930.32,3.83,0,0,7,196,18587.0,13497.0,84767.0,0.00407,199.4,social_media,4764192.17,5630762.33
2013-07-16,4411030.39,4135243.61,275786.78,6.25,1,0,7,197,19711.0,16037.0,88626.0,0.00484,256.8,referral,4733650.03,5584663.04
2013-07-17,4475453.64,4375610.63,99843.01,2.23,2,0,7,198,19882.0,14587.0,66793.0,0.00416,180.4,organic_search,4822249.89,5540668.19
2013-07-18,6265533.39,6163756.55,101776.84,1.62,3,0,7,199,19517.0,13750.0,66929.0,0.00401,219.2,organic_search,4890851.72,5528432.12
2013-07-19,6310739.5,5960928.51,349810.99,5.54,4,0,7,200,21059.0,16557.0,96682.0,0.00435,183.6,social_media,4927628.69,5490878.74
2013-07-20,4157746.85,3978173.28,179573.57,4.32,5,1,7,201,21432.0,15474.0,75600.0,0.00475,172.1,social_media,4927120.91,5393515.21
2013-07-21,4847680.2,4301699.27,545980.93,11.26,6,1,7,202,22930.0,16061.0,97731.0,0.00555,187.7,organic_search,4979346.33,5370892.73
2013-07-22,5926190.4,5032346.99,893843.41,15.08,0,0,7,203,19228.0,13486.0,71073.0,0.00429,107.5,organic_search,5199196.34,5397856.58
2013-07-23,4436778.28,3552350.42,884427.86,19.93,1,0,7,204,20992.0,16978.0,97061.0,0.00414,201.3,social_media,5202874.61,5350930.34
2013-07-24,7329505.1,5924978.27,1404526.83,19.16,2,0,7,205,23873.0,18037.0,83203.0,0.00565,202.2,email_campaign,5610596.25,5420454.69
2013-07-25,6342757.31,4978292.65,1364464.66,21.51,3,0,7,206,24318.0,18975.0,100129.0,0.00497,186.2,direct,5621628.23,5407583.7
2013-07-26,6941436.71,5543496.22,1397940.49,20.14,4,0,7,207,20769.0,14594.0,72595.0,0.00562,249.5,direct,5711727.84,5345055.65
2013-07-27,4353958.13,3499528.32,854429.81,19.62,5,1,7,208,18198.0,12889.0,70117.0,0.00462,279.9,social_media,5739758.02,5231914.26
2013-07-28,6017516.42,4917333.26,1100183.16,18.28,6,1,7,209,25026.0,18160.0,120386.0,0.00397,136.1,paid_search,5906877.48,5222986.34
2013-07-29,8158241.16,6599164.67,1559076.49,19.11,0,0,7,210,20760.0,15605.0,109067.0,0.0045,211.4,email_campaign,6225741.87,5176727.28
2013-07-30,7711378.77,7073525.07,637853.7,8.27,1,0,7,211,22570.0,17674.0,74423.0,0.00426,112.1,organic_search,6693541.94,5188029.29
2013-07-31,10104475.36,10851542.12,-747066.76,-7.39,2,0,7,212,21645.0,16539.0,81092.0,0.00565,219.7,organic_search,7089966.27,5312849.65
2013-08-01,10998208.4,12167214.07,-1169005.67,-10.63,3,0,8,213,23532.0,17995.0,95876.0,0.004,186.4,paid_search,7755030.71,5439152.25
2013-08-02,7422715.15,9601836.11,-2179120.96,-29.36,4,0,8,214,22089.0,17760.0,76290.0,0.00367,144.5,organic_search,7823784.77,5418620.07
2013-08-03,5599602.67,7786528.35,-2186925.68,-39.06,5,1,8,215,19760.0,15958.0,85952.0,0.0044,205.7,referral,8001733.99,5521229.64
2013-08-04,5021938.29,7089757.76,-2067819.47,-41.18,6,1,8,216,22135.0,16046.0,73001.0,0.00542,158.4,social_media,7859508.54,5605490.66
2013-08-05,2231563.34,3064145.21,-832581.87,-37.31,0,0,8,217,25518.0,20607.0,95149.0,0.00565,188.0,paid_search,7012840.28,5598130.36
2013-08-06,2493225.51,3592496.3,-1099270.79,-44.09,1,0,8,218,21270.0,15427.0,110319.0,0.00402,315.4,organic_search,6267389.82,5582630.71
2013-08-07,2638845.23,3381813.66,-742968.43,-28.16,2,0,8,219,21729.0,17596.0,106146.0,0.00321,193.3,paid_search,5200871.23,5584862.18
2013-08-08,3065089.0,4223344.7,-1158255.7,-37.79,3,0,8,220,25048.0,20133.0,88852.0,0.00572,312.2,organic_search,4067568.46,5532870.97
2013-08-09,2598855.08,3418548.13,-819693.05,-31.54,4,0,8,221,21871.0,16990.0,105802.0,0.00368,317.0,organic_search,3378445.59,5490990.98
2013-08-10,1776113.02,2320738.01,-544624.99,-30.66,5,1,8,222,22931.0,17591.0,107729.0,0.00561,223.1,referral,2832232.78,5357350.73
